pretty_comp,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,delta_e,magmom_pa,energy_pa,stability,bandgap,volume_pa
Ba2LiReO6,4,0.648074069840786,0.6091199348919785,0.6005237760880776,0.6000397970967368,0.6000010180820753,3.0,75.0,72.0,23.8,23.12,8.0,1.0,87.0,86.0,59.5,33.0,87.0,6.941,186.207,179.266,56.37983999999999,58.34429599999999,15.9994,54.8,3459.0,3404.2,624.149,717.3106,54.8,1.0,16.0,15.0,10.8,6.239999999999999,16.0,2.0,6.0,4.0,3.2,1.6800000000000002,2.0,66.0,215.0,149.0,110.5,53.4,66.0,0.89,3.44,2.55,2.53,1.092,3.44,1.0,2.0,1.0,1.9,0.18,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,14.0,14.0,1.4,2.52,0.0,1.0,21.0,20.0,6.2,2.96,6.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8,0.8800000000000001,2.0,9.105,63.59,54.485,21.30583333333,16.913666666668,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,95.3,99.96,12.0,1.9,2.4,0.5,1.4,False,0.8032113561415081,0.1764554558895169,-2.56741387803,-2.75e-06,-7.098039087,-0.156174073849,1.909,13.3198
Ba2PrRuO6,4,0.6480740698407861,0.6091199348919785,0.6005237760880776,0.6000397970967368,0.6000010180820753,8.0,59.0,51.0,26.3,21.96,8.0,9.0,87.0,78.0,61.3,30.840000000000003,87.0,15.9994,140.90765,124.90825,61.262805,54.316086,15.9994,54.8,2607.0,2552.2,613.98,671.0160000000002,54.8,2.0,16.0,14.0,11.1,5.880000000000001,16.0,2.0,6.0,4.0,3.5,1.8,2.0,66.0,215.0,149.0,117.5,61.8,66.0,0.89,3.44,2.55,2.575,1.0379999999999998,3.44,1.0,2.0,1.0,1.9,0.18,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,0.7,1.26,0.0,0.0,3.0,3.0,0.3,0.5399999999999999,0.0,2.0,8.0,6.0,5.3,1.38,6.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,11.0,11.0,1.1,1.9800000000000004,0.0,0.0,11.0,11.0,2.7,1.9200000000000004,2.0,9.105,63.59,54.485,23.0995,18.7113,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,1.9,2.4,0.7,0.3,False,0.8032113561415081,0.1694810555045509,-2.56700908128,0.3000872,-7.0633713170000005,0.0055862994999999,0.309,15.5722
NdCl3,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,17.0,60.0,43.0,27.75,16.125,17.0,19.0,94.0,75.0,75.25,28.125,94.0,35.453,144.242,108.789,62.65025,40.795875,35.453,171.6,1294.0,1122.4,452.2,420.9,171.6,3.0,17.0,14.0,13.5,5.25,17.0,3.0,6.0,3.0,3.75,1.125,3.0,102.0,201.0,99.0,126.75,37.125,102.0,1.14,3.16,2.0200000000000005,2.655,0.7575000000000001,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.5,0.0,6.0,7.0,1.0,6.75,0.375,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.5,3.75,0.0,1.0,10.0,9.0,3.25,3.375,1.0,24.4975,34.81,10.312500000000004,27.075625,3.867187500000001,24.4975,0.0,2.493,2.493,1.86975,0.934875,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,96.5,48.75,64.0,2.0,3.75,0.0,1.0,True,0.6394411175180246,0.1198952095346296,-2.56584697171,6.73125e-05,-4.86328631875,-0.97457525453,4.435,25.4952
EuMoO4F,4,0.6226998490772391,0.5802211572065257,0.5717630011765807,0.5714435176409307,0.5714287349153866,8.0,63.0,55.0,20.857142857142858,18.081632653061224,8.0,25.0,93.0,68.0,73.71428571428571,20.69387755102041,87.0,15.9994,151.964,135.9646,47.27428617142856,43.82155075918367,15.9994,53.5,2896.0,2842.5,609.1,792.2285714285715,54.8,3.0,17.0,14.0,12.857142857142858,4.775510204081633,16.0,2.0,6.0,4.0,3.0,1.4285714285714286,2.0,57.0,198.0,141.0,96.14285714285714,45.632653061224495,66.0,1.185,3.98,2.795,3.012142857142857,0.7655102040816324,3.44,1.0,2.0,1.0,1.8571428571428568,0.2448979591836734,2.0,0.0,5.0,5.0,3.0,1.7142857142857142,4.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,6.0,9.0,3.0,6.571428571428571,0.8163265306122448,6.0,0.0,1.0,1.0,0.1428571428571428,0.2448979591836734,0.0,0.0,2.0,2.0,1.2857142857142858,0.8163265306122449,2.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,1.0,7.0,6.0,3.142857142857143,1.918367346938776,2.0,9.105,36.46,27.355,14.039642857142857,6.877346938775509,9.105,0.0,1.97,1.97,0.2814285714285714,0.4824489795918367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,74.42857142857143,88.3265306122449,12.0,1.8571428571428568,3.0,0.7142857142857143,1.0,True,0.8551562929053329,0.1246660379623802,-2.56364394681,0.142933310714,-7.175895839289999,0.200608285762,0.0,13.0932
BaV3O8,3,0.7168604389202189,0.6786044041487266,0.6676565611667779,0.666765986047273,0.666670332882473,8.0,56.0,48.0,15.75,10.333333333333334,8.0,9.0,87.0,78.0,70.25,22.33333333333333,87.0,15.9994,137.327,121.3276,34.84555833333334,25.12821111111111,15.9994,54.8,2183.0,2128.2,665.6166666666667,814.4222222222221,54.8,2.0,16.0,14.0,12.083333333333334,5.222222222222222,16.0,2.0,6.0,4.0,2.833333333333333,1.1111111111111112,2.0,66.0,215.0,149.0,100.16666666666669,45.55555555555557,66.0,0.89,3.44,2.55,2.775,0.8866666666666667,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.416666666666667,0.7777777777777777,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.083333333333333,1.9583333333333333,2.0,9.105,63.59,54.485,14.621666666666668,8.16138888888889,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,84.33333333333333,96.44444444444444,12.0,2.0,2.6666666666666665,0.75,0.0,False,0.8032113561415081,0.1404781092491049,-2.56350695316,0.08335225,-7.305045519580001,0.0459054270139,1.895,12.5042
K2NiF4,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,9.0,28.0,19.0,14.571428571428571,6.36734693877551,9.0,3.0,93.0,90.0,62.71428571428572,34.61224489795918,93.0,18.9984032,58.6934,39.6949968,30.41194468571428,13.0440474122449,18.9984032,53.5,1728.0,1674.5,373.58,386.9771428571429,53.5,1.0,17.0,16.0,11.428571428571429,6.36734693877551,17.0,2.0,4.0,2.0,2.857142857142857,0.979591836734694,2.0,57.0,203.0,146.0,108.28571428571428,58.61224489795918,57.0,0.82,3.98,3.16,2.781428571428571,1.369795918367347,3.98,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,5.0,5.0,2.857142857142857,2.4489795918367347,5.0,0.0,8.0,8.0,1.1428571428571428,1.959183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,5.714285714285714,2.693877551020408,7.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,0.0,1.0,1.0,0.5714285714285714,0.489795918367347,1.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.1428571428571428,0.2448979591836734,1.0,9.7075,73.1066666667,63.3991666667,27.909047619057137,25.827210884367343,9.7075,0.0,1.97,1.97,1.1257142857142857,0.9648979591836734,1.97,0.0,0.5953947,0.5953947,0.0850563857142857,0.1458109469387755,0.0,15.0,229.0,214.0,106.14285714285714,104.16326530612244,15.0,1.7142857142857142,2.857142857142857,1.1428571428571428,0.0,True,0.9176189628313964,0.213970336177346,-2.56254932665,0.285921785714,-4.50365152,-0.0110418575843,0.5660000000000001,14.4079
LiNbO2,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,3.0,41.0,38.0,15.0,13.0,8.0,1.0,87.0,86.0,55.5,31.5,87.0,6.941,92.90638,85.96538,32.961545,29.9724175,15.9994,54.8,2750.0,2695.2,828.3225,960.83875,54.8,1.0,16.0,15.0,9.5,6.5,16.0,2.0,5.0,3.0,2.75,1.125,2.0,66.0,164.0,98.0,106.0,40.0,66.0,0.98,3.44,2.46,2.365,1.075,3.44,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.5,1.75,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,6.0,6.0,1.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.0,2.0,2.0,9.105,18.18,9.075,13.245833333325,4.140833333324999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,120.5,108.5,12.0,1.5,2.0,1.0,0.0,False,0.7797297329475583,0.1745733433954814,-2.5546587079400003,-0.0001911,-7.8139360225,-0.113008282803,1.845,9.59674
Gd2CF2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,6.0,64.0,58.0,30.4,26.879999999999995,9.0,27.0,93.0,66.0,63.4,29.120000000000005,27.0,12.0107,157.25,145.2393,72.90150128,67.47879897600001,18.9984032,53.5,3823.0,3769.5,1420.4,1093.52,53.5,3.0,17.0,14.0,10.8,6.24,3.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,57.0,196.0,139.0,116.4,63.67999999999999,57.0,1.2,3.98,2.78,2.582,1.1184,1.2,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.4,2.08,0.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,7.0,7.0,2.8,3.3599999999999994,0.0,4.0,10.0,6.0,7.6,1.92,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.2,1.12,0.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,7.0,7.0,2.8,3.3599999999999994,0.0,1.0,16.0,15.0,7.6,6.719999999999999,1.0,5.64,32.05,26.41,17.831,11.375199999999998,9.7075,0.0,4.496,4.496,1.6872,1.3497600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,122.4,85.91999999999999,15.0,2.0,2.4,0.4,2.8,True,0.8551562929053329,0.1981200481479169,-2.55410235015,-6.664e-05,-6.842315782000001,-0.2539216265239999,1.245,15.0042
YCl3,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,17.0,39.0,22.0,22.5,8.25,17.0,12.0,94.0,82.0,73.5,30.75,94.0,35.453,88.90585,53.45285,48.816212500000006,20.04481875,35.453,171.6,1799.0,1627.4,578.45,610.2750000000001,171.6,3.0,17.0,14.0,13.5,5.25,17.0,3.0,5.0,2.0,3.5,0.75,3.0,102.0,190.0,88.0,124.0,33.0,102.0,1.22,3.16,1.94,2.6750000000000003,0.7275,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,6.0,1.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.0,3.0,1.0,24.4975,32.365,7.867500000000003,26.464375,2.9503125,24.4975,0.0,2.493,2.493,1.86975,0.934875,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,96.5,48.75,64.0,2.0,3.75,0.25,0.0,True,0.6097235715364789,0.1143231696630898,-2.55328514046,0.0002019125,-5.2761005625,-1.25985023336,4.774,31.19
La3Co3O8,3,0.6468132241526726,0.5908502741640639,0.5731136374946905,0.5715986794948058,0.5714348561080028,8.0,57.0,49.0,22.571428571428573,16.653061224489797,8.0,13.0,87.0,74.0,64.92857142857143,25.22448979591837,87.0,15.9994,138.90547,122.90607,51.53651392857142,40.61384448979592,15.9994,54.8,1768.0,1713.2,665.8142857142857,698.3020408163266,54.8,3.0,16.0,13.0,11.714285714285714,4.8979591836734695,16.0,2.0,6.0,4.0,3.2857142857142856,1.469387755102041,2.0,66.0,207.0,141.0,109.07142857142856,49.224489795918366,66.0,1.1,3.44,2.34,2.6042857142857145,0.9551020408163264,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,7.0,7.0,1.7142857142857142,2.26530612244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.0,1.2857142857142858,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,9.0,9.0,2.571428571428572,2.9387755102040813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.7142857142857135,2.26530612244898,2.0,9.105,36.8975,27.7925,15.30482142857143,9.254005102040818,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3318152571428571,0.521423975510204,0.0,12.0,194.0,182.0,90.0,89.14285714285714,12.0,2.0,2.2857142857142856,1.7142857142857142,0.0,False,0.7456133690005962,0.15358825075683,-2.54649928556,0.571444407143,-7.26367738036,0.0446379852681999,0.0,12.4163
UCdO4,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,8.0,92.0,84.0,28.666666666666668,27.555555555555557,8.0,20.0,87.0,67.0,73.0,18.666666666666668,87.0,15.9994,238.02891,222.02951,69.07291833333333,70.7646911111111,15.9994,54.8,1408.0,1353.2,370.2366666666667,420.58222222222224,54.8,3.0,16.0,13.0,13.166666666666666,3.777777777777778,16.0,2.0,7.0,5.0,3.333333333333333,1.7777777777777777,2.0,66.0,196.0,130.0,100.66666666666669,46.22222222222222,66.0,1.38,3.44,2.06,2.805,0.8466666666666667,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.7777777777777777,4.0,0.0,10.0,10.0,1.8333333333333333,2.722222222222222,0.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,6.0,12.0,6.0,7.0,1.6666666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.8888888888888888,2.0,0.0,9.0,9.0,1.5,2.5,0.0,0.0,11.0,11.0,1.8333333333333333,3.055555555555556,0.0,0.0,20.0,20.0,4.666666666666667,5.111111111111112,2.0,9.105,20.025,10.919999999999998,12.656666666666666,4.735555555555555,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,50.833333333333336,51.77777777777778,12.0,2.0,2.6666666666666665,1.8333333333333333,0.5,True,0.6538558596267213,0.1327497050847335,-2.54592165767,1.44e-05,-7.164392963330001,0.000424325,2.924,14.2668
TiClO,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,8.0,22.0,14.0,15.666666666666666,5.111111111111112,8.0,43.0,94.0,51.0,74.66666666666667,21.11111111111111,43.0,15.9994,47.867,31.8676,33.10646666666667,11.40471111111111,15.9994,54.8,1941.0,1886.2,722.4666666666667,812.3555555555555,54.8,4.0,17.0,13.0,12.333333333333334,5.5555555555555545,4.0,2.0,4.0,2.0,3.0,0.6666666666666666,2.0,66.0,160.0,94.0,109.33333333333331,33.77777777777778,66.0,1.54,3.44,1.9,2.7133333333333334,0.7822222222222223,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.666666666666667,1.111111111111111,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.6666666666666665,2.8888888888888893,1.0,9.105,24.4975,15.392499999999998,16.764166666666668,5.155555555555555,9.105,0.0,2.493,2.493,0.831,1.108,0.0,0.0,2.25333333333e-05,2.25333333333e-05,7.5111111111e-06,1.00148148148e-05,0.0,12.0,194.0,182.0,90.0,69.33333333333333,12.0,2.0,3.0,0.6666666666666666,0.0,False,0.5944454949366794,0.121664852585422,-2.54121382176,0.3333492833329999,-7.106869466669999,0.0241462194542,0.0,16.7876
Ba2TbIrO6,4,0.648074069840786,0.6091199348919785,0.6005237760880776,0.6000397970967368,0.6000010180820753,8.0,77.0,69.0,30.2,26.64,8.0,9.0,87.0,78.0,62.9,28.92,87.0,15.9994,192.217,176.2176,72.17927499999999,67.41585,15.9994,54.8,2739.0,2684.2,669.6800000000001,737.856,54.8,2.0,16.0,14.0,11.2,5.760000000000001,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,215.0,149.0,116.1,60.11999999999999,66.0,0.89,3.44,2.55,2.583,1.0284,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,0.7,1.2599999999999998,0.0,0.0,14.0,14.0,2.3,3.68,0.0,2.0,23.0,21.0,7.4,3.84,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,3.0,3.0,0.3,0.5399999999999999,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,5.0,5.0,2.0,0.8,2.0,9.105,63.59,54.485,22.77566666667,18.117933333338,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,94.9,99.48,12.0,2.0,2.4,0.7,2.3,False,0.8032113561415081,0.1700773541896365,-2.53744141499,0.20004112,-7.050391815,-0.074196073158,0.0,14.7711
Ba2FeMoO6,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,8.0,56.0,48.0,22.8,17.76,8.0,9.0,87.0,78.0,64.5,27.0,87.0,15.9994,137.327,121.3276,52.245540000000005,43.495368,15.9994,54.8,2896.0,2841.2,703.58,778.5360000000001,54.8,2.0,16.0,14.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.3,1.56,2.0,66.0,215.0,149.0,111.2,54.24000000000001,66.0,0.89,3.44,2.55,2.641,0.9588,3.44,1.0,2.0,1.0,1.9,0.18,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.1,1.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.4,1.36,6.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,0.9,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.2,1.12,2.0,9.105,63.59,54.485,20.823,17.1068,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.21106628,0.3799193039999999,0.0,12.0,229.0,217.0,98.8,104.16,12.0,1.9,2.4,1.1,0.0,True,0.8032113561415081,0.15603515213878,-2.5360113023700004,0.40128603,-7.325801713,0.0280630045,0.0,13.1873
Ca2Mn2O5,3,0.6382847385042254,0.5783142070438002,0.5578126955913372,0.5558152545684256,0.5555672053006344,8.0,25.0,17.0,14.444444444444445,7.160493827160494,8.0,7.0,87.0,80.0,61.44444444444444,28.39506172839506,87.0,15.9994,54.938045,38.938645,30.003232222222223,15.559813580246916,15.9994,54.8,1519.0,1464.2,615.7777777777778,623.3086419753087,54.8,2.0,16.0,14.0,10.88888888888889,5.679012345679013,16.0,2.0,4.0,2.0,2.888888888888889,0.9876543209876544,2.0,66.0,176.0,110.0,106.66666666666669,45.18518518518519,66.0,1.0,3.44,2.44,2.4777777777777774,1.069135802469136,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,5.0,5.0,1.1111111111111112,1.728395061728395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.333333333333333,1.4814814814814818,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,5.0,5.0,1.1111111111111112,1.728395061728395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2222222222222223,1.2345679012345678,2.0,9.105,37.77,28.665000000000003,15.782241379311111,9.77233716475062,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.891570881222221e-05,0.0001072022137079,0.0,12.0,225.0,213.0,104.88888888888889,103.20987654320987,12.0,2.0,2.2222222222222223,1.1111111111111112,0.0,False,0.7742664595807831,0.1720969793050021,-2.53525018931,0.888888622222,-7.03001236222,0.0475740993595,0.213,11.7434
U2Cl5O2,3,0.6382847385042254,0.5783142070438002,0.5578126955913372,0.5558152545684256,0.5555672053006344,8.0,92.0,84.0,31.666666666666668,26.814814814814817,17.0,20.0,94.0,74.0,76.0,24.88888888888889,94.0,15.9994,238.02891,222.02951,76.14684666666666,71.94758370370371,35.453,54.8,1408.0,1353.2,420.4,438.9333333333333,171.6,3.0,17.0,14.0,13.666666666666666,4.740740740740741,17.0,2.0,7.0,5.0,3.6666666666666665,1.4814814814814814,3.0,66.0,196.0,130.0,114.88888888888889,36.04938271604939,102.0,1.38,3.44,2.06,2.826666666666666,0.6429629629629633,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.6666666666666665,1.6296296296296298,5.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,3.0,3.0,0.6666666666666666,1.037037037037037,0.0,6.0,7.0,1.0,6.555555555555555,0.4938271604938272,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.4444444444444444,1.0,0.0,9.0,9.0,2.0,3.111111111111111,0.0,0.0,11.0,11.0,2.4444444444444446,3.80246913580247,0.0,1.0,20.0,19.0,5.444444444444445,6.469135802469136,1.0,9.105,24.4975,15.392499999999998,20.08305555555556,4.904938271604937,24.4975,0.0,2.493,2.493,1.385,1.2311111111111108,2.493,0.0,0.0,0.0,0.0,0.0,0.0,12.0,64.0,52.0,52.22222222222222,17.876543209876544,64.0,2.0,3.6666666666666665,0.2222222222222222,0.6666666666666666,False,0.6538558596267213,0.1022294804207858,-2.53282206832,0.333504611111,-6.29494218222,0.0803974584251,0.0,27.1394
